entry_year,extraction_period,rule_version,source_field,entry_date_source_field,case_model,event_kind,status,rule_id,event_rows,case_count,money_mention_rows,total_amount_rows,unassigned_money_rows,unclassified_money_rows,dollar_token_missed_rows
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_no_contest_plea,144,142,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,139,118,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.dismissal_set_aside,119,49,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,118,58,1,0,1,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,99,23,1,0,1,0,0
2006,unknown_period,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_diversion_progress_calendar,91,22,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,52,51,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,51,41,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,48,17,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_calendar_or_transfer_setting,48,45,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,dismissal,operative,sfsc.strict_judgment_end_state.dismissal_entered,47,39,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_diversion_or_program_procedure,42,28,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,renewal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,37,8,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,35,31,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,writ_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,34,33,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_terminated_or_expired,32,31,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_settlement_order,operative,sfsc.strict_judgment_end_state.probate_settlement_granted_observed,31,30,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_verdict,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_not_guilty_verdict,30,29,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_termination_order,operative,sfsc.strict_judgment_end_state.probate_termination_granted_observed,28,27,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,28,8,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_concatenated_guilty_or_no_contest_plea,26,26,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,21,20,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_pc1385_portal_dismissal,20,20,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,19,9,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_sentence_deemed_served,18,18,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,settlement_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,17,6,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_observed_dismissal_result,16,16,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,probate_order_reference,reference,sfsc.strict_judgment_end_state.case_model_mismatch,14,8,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,vacatur_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,14,13,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction_reference,reference,sfsc.strict_judgment_end_state.request_to_enter_judgment,14,12,1,0,1,1,0
2006,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,criminal_plea,operative,sfsc.strict_judgment_end_state.criminal_guilty_or_no_contest_plea,12,11,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_order_or_ruling,12,12,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,11,10,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_verdict,operative,sfsc.strict_judgment_end_state.criminal_court_declared_mistrial,10,10,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,10,10,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_administration_order,operative,sfsc.strict_judgment_end_state.probate_administration_granted_observed,10,10,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,10,10,1,0,1,1,0
2006,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_plea_advisement_or_not_guilty_procedure,9,9,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_reimbursement_order,operative,sfsc.strict_judgment_end_state.probate_reimbursement_granted_observed,9,9,1,0,1,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,9,9,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,appeal_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,8,6,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,8,6,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_medical_authority_order,operative,sfsc.strict_judgment_end_state.probate_medical_authority_granted_observed,8,8,1,0,1,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_calendar_or_transfer_setting,7,5,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.recorded_direct_criminal_sentence,7,7,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,writ_or_mandate,judgment_reference,reference,sfsc.strict_judgment_end_state.motion_or_brief,7,3,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,vacatur,operative,sfsc.strict_judgment_end_state.probate_order_vacated_observed,6,5,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,prejudgment_writ_of_possession,operative,sfsc.strict_judgment_end_state.observed_prejudgment_writ_of_possession_granted,6,5,1,0,1,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_settlement_order,operative,sfsc.strict_judgment_end_state.family_settlement_granted_contextual,6,6,1,0,1,1,0
2006,unknown_period,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_ajw_sentence_shorthand,5,5,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,dismissal,operative,sfsc.strict_judgment_end_state.criminal_observed_dismissal_result,5,5,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_imposed,4,3,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,amended_judgment,superseding,sfsc.strict_judgment_end_state.amended_judgment_entered,4,4,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,satisfaction_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,4,4,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,4,4,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal_reference,reference,sfsc.strict_judgment_end_state.conditional_future_case_dismissal,4,4,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,writ_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,3,2,1,0,1,1,0
2006,historical_pre_2000,2.9.1,description,date_filed,civil_general,settlement_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,3,2,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.recorded_direct_criminal_sentence,3,3,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reference,reference,sfsc.strict_judgment_end_state.proposed_disposition,3,3,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,appeal_reversed,operative,sfsc.strict_judgment_end_state.appeal_reversed,2,2,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,writ_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,2,2,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,appeal_reversed,operative,sfsc.strict_judgment_end_state.observed_case_remanded_to_small_claims,2,2,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,docketEntryComment,filedDate,criminal,criminal_sentence,operative,sfsc.strict_judgment_end_state.criminal_sentence_imposed,2,2,1,0,1,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.objection_or_response,2,2,1,0,1,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_procedural_filing,15435,7821,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_procedural_filing,5416,1653,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.observed_whole_case_dismissal,4613,4460,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_judgment_workflow,4010,2542,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.proof_of_service,3895,1201,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_warrant_or_bond_status,3770,2463,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,monetary_judgment,operative,sfsc.strict_judgment_end_state.explicit_total_judgment,3723,3708,3723,3723,0,16,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.calendar_removed_dismissal_filed,3704,3494,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,2918,2752,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.notice_of_entry,2732,2671,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_judgment,operative,sfsc.strict_judgment_end_state.family_marital_judgment_caption,2151,2146,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,monetary_judgment,operative,sfsc.strict_judgment_end_state.explicit_total_judgment,2008,1931,2008,2008,0,101,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,settlement,operative,sfsc.strict_judgment_end_state.settlement_notice,1914,1536,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_letters_order,operative,sfsc.strict_judgment_end_state.probate_letters_order,1216,898,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,parental_obligations_judgment,operative,sfsc.strict_judgment_end_state.parental_obligations_judgment_caption,1182,1169,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.hearing_setting,1169,1144,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_domestic_violence,family_order_reference,reference,sfsc.strict_judgment_end_state.family_dv_calendar_nonresult,1107,661,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment,operative,sfsc.strict_judgment_end_state.operative_adjudged_formula,1049,1047,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,dismissal_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,1025,605,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,settlement,operative,sfsc.strict_judgment_end_state.case_reported_settled,1000,565,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal,operative,sfsc.strict_judgment_end_state.direct_case_dismissed,974,899,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,796,343,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,name_change_decree,operative,sfsc.strict_judgment_end_state.legacy_name_change_result,766,722,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.summary_judgment_procedural_order_context,763,369,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,satisfaction,operative,sfsc.strict_judgment_end_state.satisfaction_filed,761,710,6,6,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,dismissal_reference,reference,sfsc.strict_judgment_end_state.criminal_dismissal_motion_or_setting,712,151,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_bare_initiating_pleading,703,694,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,696,670,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_calendar_or_hearing,694,277,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,judgment_reference,reference,sfsc.strict_judgment_end_state.certificate_or_declaration,629,620,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,dismissal,operative,sfsc.strict_judgment_end_state.observed_whole_case_dismissal,627,627,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,rejected,sfsc.strict_judgment_end_state.default_judgment_rejected,610,512,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,writ_reference,reference,sfsc.strict_judgment_end_state.writ_filing_reference,608,162,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,settlement_reference,reference,sfsc.strict_judgment_end_state.unresolved_end_state_mention,557,251,0,0,0,0,0
2006,historical_pre_2000,2.9.1,description,date_filed,probate,probate_order_reference,reference,sfsc.strict_judgment_end_state.probate_procedural_filing,556,295,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,judgment_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,519,362,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,civil_general,name_change_decree,operative,sfsc.strict_judgment_end_state.name_change_decree_entered,513,510,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,unknown_end_state,reference,sfsc.strict_judgment_end_state.criminal_probation_motion_report_or_calendar,511,316,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,small_claims,dismissal,operative,sfsc.strict_judgment_end_state.calendar_removed_dismissal_filed,440,439,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_distribution_order,operative,sfsc.strict_judgment_end_state.probate_final_distribution_with_account,404,401,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_account_order,operative,sfsc.strict_judgment_end_state.probate_account_with_final_distribution,404,401,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,family_multi_order,family_order_reference,reference,sfsc.strict_judgment_end_state.family_custody_modification_hearing_notice,386,224,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,dismissal,operative,sfsc.strict_judgment_end_state.observed_whole_case_dismissal,379,374,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,writ_or_mandate,monetary_judgment,operative,sfsc.strict_judgment_end_state.explicit_total_judgment,370,370,370,370,0,1,0
2006,legacy_2000_2013,2.9.1,description,date_filed,probate,probate_will_admission_order,operative,sfsc.strict_judgment_end_state.probate_will_admitted,340,337,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,unlawful_detainer,judgment_reference,reference,sfsc.strict_judgment_end_state.application_for_stipulated_judgment,337,204,0,0,0,0,0
2006,legacy_2000_2013,2.9.1,description,date_filed,criminal,criminal_sentence_modification,operative,sfsc.strict_judgment_end_state.criminal_probation_revoked,337,291,0,0,0,0,0
